time_total,time_GTT,H1_G_opt,H1_G_min,H1_G_max,H1_I_opt,H1_I_min,H1_I_max,H2_G_opt,H2_G_min,H2_G_max,H2_I_opt,H2_I_min,H2_I_max,Glycemic_level
173.6,,4.45163115,4.45163115,4.716019706,0.158088523,0.122153795,0.170394032,4.45355645,4.454247821,4.596205318,0.120762013,0.122120371,0.170157766,
173.61,,4.451401105,4.451401105,4.715867816,0.158082335,0.122144365,0.170385929,4.453326672,4.454019001,4.596017887,0.120765824,0.122117198,0.170149006,
173.62,,4.451171073,4.451171073,4.715715932,0.158076138,0.122134929,0.170377814,4.453096905,4.453790193,4.595830463,0.120769623,0.122114017,0.170140233,
173.63,,4.450941052,4.450941052,4.715564053,0.158069931,0.122125487,0.170369687,4.452867151,4.453561397,4.595643047,0.120773408,0.122110827,0.170131448,
173.64,,4.450711043,4.450711043,4.715412179,0.158063715,0.122116038,0.170361548,4.452637408,4.453332613,4.595455639,0.120777181,0.122107629,0.17012265,
173.65,,4.450481047,4.450481047,4.715260311,0.15805749,0.122106584,0.170353397,4.452407677,4.453103841,4.59526824,0.12078094,0.122104423,0.17011384,
173.66,,4.450251063,4.450251063,4.715108448,0.158051255,0.122097123,0.170345234,4.452177958,4.452875081,4.595080848,0.120784687,0.122101207,0.170105017,
173.67,,4.450021091,4.450021091,4.714956591,0.158045011,0.122087655,0.170337059,4.45194825,4.452646332,4.594893464,0.12078842,0.122097984,0.170096182,
173.68,,4.449791131,4.449791131,4.714804739,0.158038758,0.122078182,0.170328873,4.451718555,4.452417596,4.594706087,0.120792141,0.122094752,0.170087334,
173.69,,4.449561183,4.449561183,4.714652892,0.158032496,0.122068703,0.170320674,4.451488871,4.452188872,4.594518719,0.120795848,0.122091511,0.170078474,
173.7,,4.449331248,4.449331248,4.714501051,0.158026224,0.122059217,0.170312463,4.451259199,4.451960159,4.594331359,0.120799543,0.122088262,0.170069602,
173.71,,4.449101324,4.449101324,4.714349215,0.158019943,0.122049725,0.170304241,4.451029538,4.451731459,4.594144007,0.120803224,0.122085004,0.170060717,
173.72,,4.448871413,4.448871413,4.714197385,0.158013653,0.122040227,0.170296006,4.45079989,4.45150277,4.593956662,0.120806893,0.122081738,0.17005182,
173.73,,4.448641514,4.448641514,4.71404556,0.158007354,0.122030722,0.17028776,4.450570253,4.451274093,4.593769326,0.120810549,0.122078464,0.17004291,
173.74,,4.448411627,4.448411627,4.71389374,0.158001045,0.122021212,0.170279501,4.450340628,4.451045428,4.593581997,0.120814191,0.122075181,0.170033989,
173.75,,4.448181752,4.448181752,4.713741926,0.157994727,0.122011695,0.170271231,4.450111015,4.450816776,4.593394677,0.120817821,0.12207189,0.170025054,
173.76,,4.447951889,4.447951889,4.713590117,0.1579884,0.122002173,0.170262949,4.449881414,4.450588135,4.593207364,0.120821438,0.12206859,0.170016108,
173.77,,4.447722039,4.447722039,4.713438313,0.157982064,0.121992644,0.170254655,4.449651824,4.450359506,4.593020059,0.120825042,0.122065281,0.170007149,
173.78,,4.4474922,4.4474922,4.713286515,0.157975718,0.121983109,0.17024635,4.449422246,4.450130889,4.592832763,0.120828633,0.122061965,0.169998177,
173.79,,4.447262374,4.447262374,4.713134722,0.157969363,0.121973568,0.170238032,4.44919268,4.449902284,4.592645474,0.120832211,0.12205864,0.169989194,
173.8,,4.44703256,4.44703256,4.712982935,0.157962999,0.12196402,0.170229703,4.448963126,4.449673691,4.592458193,0.120835777,0.122055306,0.169980198,
173.81,,4.446802758,4.446802758,4.712831152,0.157956626,0.121954467,0.170221361,4.448733583,4.44944511,4.59227092,0.120839329,0.122051964,0.16997119,
173.82,,4.446572969,4.446572969,4.712679376,0.157950244,0.121944907,0.170213008,4.448504052,4.44921654,4.592083655,0.120842869,0.122048614,0.169962169,
173.83,,4.446343191,4.446343191,4.712527605,0.157943852,0.121935342,0.170204644,4.448274534,4.448987983,4.591896397,0.120846395,0.122045255,0.169953136,
173.84,,4.446113425,4.446113425,4.712375839,0.157937451,0.12192577,0.170196267,4.448045026,4.448759438,4.591709148,0.120849909,0.122041888,0.169944091,
173.85,,4.445883672,4.445883672,4.712224078,0.157931042,0.121916192,0.170187879,4.447815531,4.448530904,4.591521907,0.12085341,0.122038513,0.169935034,
173.86,,4.445653931,4.445653931,4.712072323,0.157924622,0.121906608,0.170179479,4.447586047,4.448302383,4.591334673,0.120856898,0.122035129,0.169925965,
173.87,,4.445424202,4.445424202,4.711920573,0.157918194,0.121897018,0.170171067,4.447356576,4.448073873,4.591147448,0.120860374,0.122031736,0.169916883,
173.88,,4.445194485,4.445194485,4.711768829,0.157911757,0.121887422,0.170162643,4.447127115,4.447845375,4.59096023,0.120863836,0.122028336,0.169907789,
173.89,,4.44496478,4.44496478,4.71161709,0.15790531,0.12187782,0.170154208,4.446897667,4.44761689,4.590773021,0.120867286,0.122024927,0.169898683,
173.9,,4.444735088,4.444735088,4.711465356,0.157898855,0.121868212,0.170145761,4.446668231,4.447388416,4.590585819,0.120870723,0.122021509,0.169889565,
173.91,,4.444505408,4.444505408,4.711313628,0.15789239,0.121858597,0.170137302,4.446438806,4.447159954,4.590398625,0.120874147,0.122018084,0.169880434,
173.92,,4.444275739,4.444275739,4.711161905,0.157885916,0.121848977,0.170128831,4.446209393,4.446931504,4.590211439,0.120877558,0.12201465,0.169871291,
173.93,,4.444046083,4.444046083,4.711010188,0.157879433,0.121839351,0.170120349,4.445979992,4.446703066,4.590024262,0.120880956,0.122011207,0.169862137,
173.94,,4.443816439,4.443816439,4.710858476,0.157872941,0.121829718,0.170111855,4.445750602,4.44647464,4.589837092,0.120884342,0.122007756,0.16985297,
173.95,,4.443586807,4.443586807,4.710706769,0.15786644,0.12182008,0.17010335,4.445521225,4.446246226,4.58964993,0.120887715,0.122004297,0.169843791,
173.96,,4.443357188,4.443357188,4.710555068,0.157859929,0.121810435,0.170094832,4.445291859,4.446017824,4.589462775,0.120891075,0.12200083,0.169834599,
173.97,,4.44312758,4.44312758,4.710403372,0.15785341,0.121800785,0.170086303,4.445062505,4.445789433,4.589275629,0.120894423,0.121997354,0.169825396,
173.98,,4.442897985,4.442897985,4.710251681,0.157846881,0.121791128,0.170077763,4.444833163,4.445561055,4.589088491,0.120897757,0.12199387,0.16981618,
173.99,,4.442668402,4.442668402,4.710099996,0.157840344,0.121781466,0.170069211,4.444603832,4.445332688,4.58890136,0.120901079,0.121990378,0.169806953,
174,,4.442438831,4.442438831,4.709948316,0.157833797,0.121771797,0.170060647,4.444374513,4.445104334,4.588714238,0.120904388,0.121986877,0.169797713,
174.01,,4.442209272,4.442209272,4.709796642,0.157827241,0.121762123,0.170052072,4.444145207,4.444875991,4.588527124,0.120907685,0.121983368,0.169788462,
174.02,,4.441979725,4.441979725,4.709644973,0.157820676,0.121752442,0.170043485,4.443915911,4.444647661,4.588340017,0.120910969,0.121979851,0.169779198,
174.03,,4.44175019,4.44175019,4.709493309,0.157814102,0.121742756,0.170034886,4.443686628,4.444419342,4.588152918,0.12091424,0.121976325,0.169769922,
174.04,,4.441520668,4.441520668,4.709341651,0.15780752,0.121733063,0.170026276,4.443457356,4.444191035,4.587965828,0.120917498,0.121972792,0.169760634,
174.05,,4.441291158,4.441291158,4.709189999,0.157800928,0.121723365,0.170017654,4.443228096,4.44396274,4.587778745,0.120920744,0.121969249,0.169751334,
174.06,,4.441061659,4.441061659,4.709038351,0.157794327,0.12171366,0.170009021,4.442998848,4.443734457,4.58759167,0.120923977,0.121965699,0.169742023,
174.07,,4.440832173,4.440832173,4.708886709,0.157787716,0.12170395,0.170000376,4.442769612,4.443506186,4.587404603,0.120927197,0.12196214,0.169732699,
174.08,,4.440602699,4.440602699,4.708735072,0.157781097,0.121694233,0.169991719,4.442540387,4.443277927,4.587217544,0.120930405,0.121958574,0.169723363,
174.09,,4.440373238,4.440373238,4.708583441,0.157774469,0.121684511,0.169983051,4.442311175,4.44304968,4.587030493,0.1209336,0.121954998,0.169714015,
174.1,,4.440143788,4.440143788,4.708431815,0.157767832,0.121674783,0.169974372,4.442081974,4.442821444,4.586843449,0.120936782,0.121951415,0.169704655,
174.11,,4.439914351,4.439914351,4.708280195,0.157761186,0.121665049,0.169965681,4.441852784,4.442593221,4.586656414,0.120939952,0.121947823,0.169695283,
174.12,,4.439684925,4.439684925,4.70812858,0.157754531,0.121655309,0.169956978,4.441623607,4.442365009,4.586469387,0.120943109,0.121944224,0.1696859,
174.13,,4.439455512,4.439455512,4.70797697,0.157747867,0.121645563,0.169948264,4.441394441,4.44213681,4.586282367,0.120946253,0.121940616,0.169676504,
174.14,,4.439226111,4.439226111,4.707825366,0.157741194,0.121635811,0.169939539,4.441165287,4.441908622,4.586095356,0.120949385,0.121936999,0.169667096,
174.15,,4.438996722,4.438996722,4.707673767,0.157734512,0.121626053,0.169930802,4.440936145,4.441680447,4.585908352,0.120952505,0.121933375,0.169657677,
174.16,,4.438767346,4.438767346,4.707522174,0.157727821,0.121616289,0.169922054,4.440707015,4.441452283,4.585721357,0.120955611,0.121929742,0.169648245,
174.17,,4.438537981,4.438537981,4.707370586,0.157721121,0.121606519,0.169913294,4.440477896,4.441224131,4.585534369,0.120958705,0.121926101,0.169638802,
174.18,,4.438308629,4.438308629,4.707219003,0.157714412,0.121596744,0.169904522,4.44024879,4.440995991,4.585347389,0.120961787,0.121922452,0.169629347,
174.19,,4.438079288,4.438079288,4.707067426,0.157707694,0.121586962,0.16989574,4.440019694,4.440767863,4.585160417,0.120964855,0.121918795,0.16961988,
174.2,,4.43784996,4.43784996,4.706915854,0.157700967,0.121577175,0.169886945,4.439790611,4.440539747,4.584973453,0.120967912,0.121915129,0.169610401,
174.21,,4.437620644,4.437620644,4.706764287,0.157694231,0.121567382,0.16987814,4.43956154,4.440311643,4.584786497,0.120970955,0.121911455,0.16960091,
174.22,,4.43739134,4.43739134,4.706612726,0.157687486,0.121557583,0.169869323,4.43933248,4.44008355,4.584599549,0.120973987,0.121907774,0.169591407,
174.23,,4.437162048,4.437162048,4.706461171,0.157680732,0.121547778,0.169860494,4.439103432,4.43985547,4.584412609,0.120977005,0.121904083,0.169581893,
174.24,,4.436932769,4.436932769,4.70630962,0.15767397,0.121537967,0.169851655,4.438874396,4.439627401,4.584225677,0.120980011,0.121900385,0.169572367,
174.25,,4.436703501,4.436703501,4.706158075,0.157667198,0.12152815,0.169842803,4.438645371,4.439399345,4.584038752,0.120983005,0.121896679,0.169562829,
174.26,,4.436474246,4.436474246,4.706006536,0.157660418,0.121518328,0.169833941,4.438416359,4.4391713,4.583851836,0.120985986,0.121892964,0.169553279,
174.27,,4.436245003,4.436245003,4.705855002,0.157653628,0.1215085,0.169825067,4.438187358,4.438943267,4.583664927,0.120988954,0.121889242,0.169543717,
174.28,,4.436015772,4.436015772,4.705703473,0.15764683,0.121498665,0.169816182,4.437958369,4.438715247,4.583478027,0.12099191,0.121885511,0.169534144,
174.29,,4.435786553,4.435786553,4.70555195,0.157640023,0.121488825,0.169807285,4.437729391,4.438487238,4.583291134,0.120994854,0.121881772,0.169524558,
174.3,,4.435557346,4.435557346,4.705400432,0.157633207,0.12147898,0.169798377,4.437500426,4.438259241,4.583104249,0.120997785,0.121878025,0.169514961,
174.31,,4.435328152,4.435328152,4.705248919,0.157626382,0.121469128,0.169789458,4.437271472,4.438031256,4.582917372,0.121000704,0.121874269,0.169505353,
174.32,,4.435098969,4.435098969,4.705097412,0.157619548,0.12145927,0.169780527,4.43704253,4.437803282,4.582730503,0.12100361,0.121870506,0.169495732,
174.33,,4.434869799,4.434869799,4.70494591,0.157612705,0.121449407,0.169771585,4.436813599,4.437575321,4.582543642,0.121006503,0.121866735,0.1694861,
174.34,,4.434640641,4.434640641,4.704794414,0.157605854,0.121439538,0.169762632,4.436584681,4.437347372,4.582356789,0.121009384,0.121862955,0.169476456,
174.35,,4.434411495,4.434411495,4.704642923,0.157598993,0.121429663,0.169753668,4.436355774,4.437119434,4.582169944,0.121012253,0.121859167,0.169466801,
174.36,,4.434182361,4.434182361,4.704491438,0.157592124,0.121419783,0.169744692,4.436126879,4.436891509,4.581983107,0.121015109,0.121855372,0.169457133,
174.37,,4.433953239,4.433953239,4.704339958,0.157585246,0.121409896,0.169735705,4.435897996,4.436663595,4.581796278,0.121017953,0.121851568,0.169447455,
174.38,,4.43372413,4.43372413,4.704188483,0.157578359,0.121400004,0.169726707,4.435669125,4.436435693,4.581609456,0.121020784,0.121847756,0.169437764,
174.39,,4.433495032,4.433495032,4.704037013,0.157571463,0.121390106,0.169717698,4.435440265,4.436207804,4.581422643,0.121023603,0.121843936,0.169428062,
174.4,,4.433265947,4.433265947,4.70388555,0.157564558,0.121380202,0.169708677,4.435211417,4.435979926,4.581235837,0.12102641,0.121840108,0.169418348,
174.41,,4.433036874,4.433036874,4.703734091,0.157557645,0.121370293,0.169699645,4.434982581,4.43575206,4.58104904,0.121029204,0.121836271,0.169408622,
174.42,,4.432807813,4.432807813,4.703582638,0.157550723,0.121360378,0.169690602,4.434753756,4.435524206,4.58086225,0.121031985,0.121832427,0.169398885,
174.43,,4.432578764,4.432578764,4.70343119,0.157543791,0.121350457,0.169681548,4.434524944,4.435296363,4.580675468,0.121034755,0.121828575,0.169389136,
174.44,,4.432349727,4.432349727,4.703279748,0.157536852,0.12134053,0.169672482,4.434296143,4.435068533,4.580488694,0.121037512,0.121824714,0.169379376,
174.45,,4.432120702,4.432120702,4.703128311,0.157529903,0.121330598,0.169663405,4.434067354,4.434840715,4.580301928,0.121040256,0.121820846,0.169369604,
174.46,,4.43189169,4.43189169,4.70297688,0.157522945,0.12132066,0.169654318,4.433838576,4.434612908,4.58011517,0.121042988,0.121816969,0.16935982,
174.47,,4.431662689,4.431662689,4.702825453,0.157515979,0.121310716,0.169645219,4.433609811,4.434385114,4.57992842,0.121045708,0.121813085,0.169350025,
174.48,,4.431433701,4.431433701,4.702674033,0.157509004,0.121300766,0.169636108,4.433381057,4.434157331,4.579741678,0.121048416,0.121809192,0.169340219,
174.49,,4.431204725,4.431204725,4.702522618,0.15750202,0.121290811,0.169626987,4.433152315,4.43392956,4.579554944,0.121051111,0.121805292,0.1693304,
174.5,,4.430975761,4.430975761,4.702371208,0.157495028,0.12128085,0.169617855,4.432923585,4.433701801,4.579368217,0.121053794,0.121801383,0.16932057,
174.51,,4.430746809,4.430746809,4.702219803,0.157488026,0.121270883,0.169608711,4.432694866,4.433474054,4.579181499,0.121056464,0.121797466,0.169310729,
174.52,,4.43051787,4.43051787,4.702068404,0.157481016,0.121260911,0.169599556,4.432466159,4.433246319,4.578994788,0.121059122,0.121793542,0.169300876,
174.53,,4.430288942,4.430288942,4.70191701,0.157473997,0.121250933,0.169590391,4.432237464,4.433018596,4.578808086,0.121061768,0.121789609,0.169291012,
174.54,,4.430060027,4.430060027,4.701765622,0.15746697,0.121240949,0.169581214,4.432008781,4.432790885,4.578621391,0.121064402,0.121785669,0.169281136,
174.55,,4.429831123,4.429831123,4.701614239,0.157459933,0.12123096,0.169572026,4.43178011,4.432563186,4.578434704,0.121067023,0.12178172,0.169271249,
174.56,,4.429602232,4.429602232,4.701462862,0.157452888,0.121220964,0.169562827,4.43155145,4.432335498,4.578248025,0.121069632,0.121777763,0.16926135,
174.57,,4.429373353,4.429373353,4.70131149,0.157445835,0.121210964,0.169553617,4.431322802,4.432107823,4.578061355,0.121072228,0.121773799,0.16925144,
174.58,,4.429144486,4.429144486,4.701160123,0.157438772,0.121200957,0.169544395,4.431094166,4.431880159,4.577874692,0.121074813,0.121769826,0.169241518,
174.59,,4.428915631,4.428915631,4.701008762,0.157431701,0.121190945,0.169535163,4.430865541,4.431652507,4.577688036,0.121077385,0.121765845,0.169231585,
174.6,,4.428686789,4.428686789,4.700857406,0.157424621,0.121180928,0.16952592,4.430636928,4.431424867,4.577501389,0.121079945,0.121761857,0.16922164,
174.61,,4.428457958,4.428457958,4.700706056,0.157417532,0.121170904,0.169516666,4.430408328,4.431197239,4.57731475,0.121082492,0.12175786,0.169211684,
174.62,,4.42822914,4.42822914,4.700554711,0.157410435,0.121160875,0.1695074,4.430179738,4.430969623,4.577128119,0.121085027,0.121753856,0.169201717,
174.63,,4.428000334,4.428000334,4.700403371,0.157403329,0.121150841,0.169498124,4.429951161,4.430742019,4.576941495,0.121087551,0.121749844,0.169191738,
174.64,,4.42777154,4.42777154,4.700252037,0.157396214,0.1211408,0.169488837,4.429722595,4.430514427,4.57675488,0.121090061,0.121745823,0.169181748,
174.65,,4.427542758,4.427542758,4.700100708,0.157389091,0.121130755,0.169479538,4.429494041,4.430286846,4.576568272,0.12109256,0.121741795,0.169171746,
174.66,,4.427313988,4.427313988,4.699949385,0.157381959,0.121120703,0.169470229,4.429265499,4.430059278,4.576381672,0.121095046,0.121737759,0.169161733,
174.67,,4.42708523,4.42708523,4.699798067,0.157374818,0.121110646,0.169460909,4.429036969,4.429831721,4.576195081,0.121097521,0.121733715,0.169151709,
174.68,,4.426856485,4.426856485,4.699646754,0.157367669,0.121100584,0.169451578,4.42880845,4.429604176,4.576008497,0.121099983,0.121729663,0.169141673,
174.69,,4.426627751,4.426627751,4.699495447,0.157360511,0.121090515,0.169442236,4.428579943,4.429376644,4.575821921,0.121102432,0.121725603,0.169131626,
174.7,,4.42639903,4.42639903,4.699344146,0.157353344,0.121080442,0.169432882,4.428351448,4.429149123,4.575635353,0.12110487,0.121721535,0.169121568,
174.71,,4.426170321,4.426170321,4.699192849,0.157346169,0.121070362,0.169423518,4.428122965,4.428921614,4.575448793,0.121107296,0.121717459,0.169111498,
174.72,,4.425941624,4.425941624,4.699041558,0.157338985,0.121060277,0.169414143,4.427894493,4.428694116,4.575262241,0.121109709,0.121713375,0.169101417,
174.73,,4.425712939,4.425712939,4.698890273,0.157331792,0.121050187,0.169404758,4.427666034,4.428466631,4.575075696,0.12111211,0.121709283,0.169091325,
174.74,,4.425484266,4.425484266,4.698738993,0.157324591,0.121040091,0.169395361,4.427437585,4.428239158,4.57488916,0.121114499,0.121705184,0.169081221,
174.75,,4.425255606,4.425255606,4.698587718,0.157317381,0.121029989,0.169385953,4.427209149,4.428011696,4.574702631,0.121116876,0.121701077,0.169071106,
174.76,,4.425026957,4.425026957,4.698436449,0.157310163,0.121019882,0.169376534,4.426980725,4.427784247,4.574516111,0.12111924,0.121696961,0.16906098,
174.77,,4.424798321,4.424798321,4.698285185,0.157302936,0.121009769,0.169367105,4.426752312,4.427556809,4.574329598,0.121121593,0.121692838,0.169050843,
