Gmeasured_max_11mM,Gmeasured_min_11mM,Gmeasured_opt_11mM,Imeasured_max_11mM,Imeasured_min_11mM,Imeasured_opt_11mM,time,Gmeasured_max_5p5mM,Gmeasured_min_5p5mM,Gmeasured_opt_5p5mM,Imeasured_max_5p5mM,Imeasured_min_5p5mM,Imeasured_opt_5p5mM,Gmeasured_max_11mM_lowHC,Gmeasured_min_11mM_lowHC,Gmeasured_opt_11mM_lowHC,Gmeasured_max_5p5mM_lowHC,Gmeasured_min_5p5mM_lowHC,Gmeasured_opt_5p5mM_lowHC,Imeasured_max_11mM_lowHC,Imeasured_min_11mM_lowHC,Imeasured_opt_11mM_lowHC,Imeasured_max_5p5mM_lowHC,Imeasured_min_5p5mM_lowHC,Imeasured_opt_5p5mM_lowHC
10.81384814,7.246720033,9.844598099,1413.359391,1031.079638,1051.260826,90.2,5.443504111,3.920171115,4.971034451,745.1108927,512.2742542,632.5449187,9.347382405,6.827161843,8.749245568,4.94930997,2.667487212,4.537077111,3411.200913,2080.074033,1645.121158,1640.658278,1023.378767,775.7574183
10.81362867,7.242617985,9.843258019,1413.424882,1030.983091,1051.188395,90.25,5.443436837,3.918451024,4.970399319,745.1147473,512.292561,632.6100636,9.345061246,6.822254797,8.746047468,4.948425827,2.666404812,4.535656598,3412.570822,2080.183906,1645.565567,1641.275922,1023.429992,775.8924189
10.81340935,7.238518621,9.841918699,1413.488539,1030.885205,1051.114543,90.3,5.443369601,3.91673182,4.969764486,745.1177309,512.3101478,632.6743994,9.342740432,6.817350465,8.742850167,4.947541716,2.665323067,4.534236312,3413.935888,2080.291682,1646.007933,1641.891325,1023.480227,776.0263847
10.81319018,7.234421942,9.840580137,1413.550367,1030.785984,1051.039272,90.35,5.443302404,3.915013502,4.969129954,745.119846,512.3270164,632.7379282,9.340419964,6.812448849,8.73965367,4.946657638,2.664241977,4.532816256,3415.296115,2080.397368,1646.44826,1642.50449,1023.529475,776.1593178
10.81297116,7.230327948,9.839242335,1413.610371,1030.685433,1050.962588,90.4,5.443235244,3.913296073,4.968495722,745.1210949,512.3431685,632.8006518,9.338099844,6.807549953,8.73645798,4.945773594,2.663161542,4.53139643,3416.651508,2080.500971,1646.886552,1643.11542,1023.57774,776.2912202
10.8127523,7.226236642,9.837905293,1413.668555,1030.583554,1050.884492,90.45,5.443168124,3.911579531,4.967861791,745.1214801,512.3586057,632.8625721,9.335780075,6.802653781,8.733263098,4.944889585,2.66208176,4.529976837,3418.002073,2080.602496,1647.322812,1643.724117,1023.625024,776.4220942
10.81253359,7.222148024,9.836569011,1413.724923,1030.480354,1050.80499,90.5,5.443101041,3.909863878,4.967228161,745.1210039,512.3733299,632.923691,9.333460657,6.797760336,8.730069029,4.944005611,2.661002632,4.528557478,3419.347813,2080.70195,1647.757045,1644.330585,1023.671331,776.5519418
10.81231503,7.218062096,9.835233488,1413.779482,1030.375834,1050.724086,90.55,5.443033998,3.908149113,4.966594832,745.1196688,512.3873426,632.9840105,9.331141594,6.792869622,8.726875775,4.943121675,2.659924157,4.527138354,3420.688735,2080.799338,1648.189253,1644.934826,1023.716664,776.6807652
10.81209662,7.213978858,9.833898725,1413.832234,1030.269999,1050.641782,90.6,5.442966992,3.906435238,4.965961805,745.1174771,512.4006456,633.0435323,9.328822885,6.787981643,8.723683339,4.942237777,2.658846335,4.525719468,3422.024842,2080.894666,1648.619441,1645.536844,1023.761025,776.8085664
10.81187836,7.209898312,9.832564722,1413.883184,1030.162854,1050.558084,90.65,5.442900025,3.904722252,4.965329078,745.1144313,512.4132406,633.1022584,9.326504534,6.783096402,8.720491724,4.941353918,2.657769166,4.524300821,3423.356141,2080.987942,1649.047612,1646.136641,1023.804418,776.9353476
10.81166026,7.205820459,9.83123148,1413.932337,1030.054401,1050.472995,90.7,5.442833096,3.903010157,4.964696654,745.1105337,512.4251292,633.1601907,9.324186542,6.778213902,8.717300933,4.940470099,2.656692648,4.522882414,3424.682636,2081.07917,1649.47377,1646.734221,1023.846846,777.0611109
10.81144231,7.2017453,9.829898998,1413.979697,1029.944646,1050.386518,90.75,5.442766206,3.901298951,4.964064531,745.1057867,512.4363132,633.217331,9.32186891,6.773334147,8.71411097,4.93958632,2.655616782,4.521464249,3426.004332,2081.168357,1649.897918,1647.329586,1023.888311,777.1858584
10.81122451,7.197672836,9.828567276,1414.02527,1029.833591,1050.298658,90.8,5.442699354,3.899588637,4.96343271,745.1001927,512.4467942,633.2736812,9.319551641,6.768457141,8.710921837,4.938702583,2.654541567,4.520046328,3427.321235,2081.255508,1650.320061,1647.922739,1023.928817,777.3095922
10.81100686,7.193603067,9.827236315,1414.069058,1029.721241,1050.209419,90.85,5.442632541,3.897879213,4.962801192,745.093754,512.4565738,633.3292431,9.317234736,6.763582887,8.707733536,4.937818889,2.653467003,4.518628652,3428.633348,2081.34063,1650.740202,1648.513683,1023.968368,777.4323144
10.81078936,7.189535996,9.825906115,1414.111067,1029.607599,1050.118803,90.9,5.442565766,3.896170681,4.962169975,745.0864729,512.4656539,633.3840187,9.314918197,6.758711388,8.704546072,4.936935239,2.652393089,4.517211223,3429.940678,2081.423729,1651.158345,1649.102421,1024.006965,777.5540271
10.81057202,7.185471623,9.824576675,1414.151302,1029.49267,1050.026816,90.95,5.442499029,3.89446304,4.961539061,745.0783519,512.474036,633.4380098,9.312602026,6.753842648,8.701359446,4.936051633,2.651319825,4.515794042,3431.243229,2081.504811,1651.574493,1649.688956,1024.044611,777.6747324
10.81035483,7.181409949,9.823247997,1414.189765,1029.376457,1049.933461,91,5.442432331,3.892756292,4.96090845,745.0693933,512.4817218,633.4912183,9.310286225,6.74897667,8.698173662,4.935168073,2.650247211,4.514377112,3432.541006,2081.583881,1651.988649,1650.27329,1024.081311,777.7944323
10.81013779,7.177350975,9.821920079,1414.226463,1029.258965,1049.838741,91.05,5.442365671,3.891050437,4.960278142,745.0595995,512.488713,633.5436459,9.307970794,6.744113458,8.694988722,4.93428456,2.649175247,4.512960433,3433.834015,2081.660945,1652.400819,1650.855428,1024.117066,777.9131291
10.8099209,7.173294702,9.820592922,1414.2614,1029.140196,1049.742661,91.1,5.44229905,3.889345474,4.959648137,745.0489726,512.4950112,633.5952947,9.305655737,6.739253014,8.69180463,4.933401094,2.648103931,4.511544007,3435.122259,2081.73601,1652.811005,1651.435371,1024.151881,778.0308246
10.80970417,7.169241131,9.819266527,1414.294579,1029.020156,1049.645224,91.15,5.442232467,3.887641405,4.959018435,745.0375152,512.5006181,633.6461663,9.303341054,6.734395343,8.688621389,4.932517676,2.647033263,4.510127836,3436.405745,2081.809081,1653.219211,1652.013122,1024.185756,778.1475211
10.80948759,7.165190263,9.817940892,1414.326006,1028.898847,1049.546434,91.2,5.442165923,3.885938229,4.958389036,745.0252295,512.5055354,633.6962627,9.301026747,6.729540448,8.685439,4.931634308,2.645963244,4.508711922,3437.684478,2081.880165,1653.62544,1652.588685,1024.218697,778.2632206
10.80927116,7.161142099,9.816616019,1414.355684,1028.776273,1049.446295,91.25,5.442099417,3.884235947,4.957759941,745.0121178,512.5097648,633.7455856,9.298712819,6.724688331,8.682257468,4.93075099,2.644893872,4.507296265,3438.958461,2081.949266,1654.029696,1653.162062,1024.250705,778.3779252
10.80905488,7.15709664,9.815291908,1414.383618,1028.652439,1049.344811,91.3,5.44203295,3.882534559,4.957131149,744.9981825,512.5133078,633.794137,9.29639927,6.719838997,8.679076794,4.929867723,2.643825148,4.505880868,3440.227701,2082.016391,1654.431984,1653.733257,1024.281784,778.4916369
10.80883876,7.153053887,9.813968557,1414.409813,1028.527348,1049.241985,91.35,5.441966521,3.880834066,4.956502661,744.9834258,512.5161661,633.8419187,9.294086102,6.714992448,8.675896982,4.928984509,2.642757071,4.504465732,3441.492202,2082.081546,1654.832305,1654.302271,1024.311936,778.6043579
10.80862278,7.149013841,9.812645968,1414.434273,1028.401005,1049.137821,91.4,5.441900131,3.879134468,4.955874477,744.9678501,512.5183414,633.8889324,9.291773318,6.710148688,8.672718034,4.928101347,2.64168964,4.503050858,3442.751969,2082.144737,1655.230665,1654.869109,1024.341165,778.7160901
10.80840696,7.144976502,9.811324141,1414.457001,1028.273412,1049.032323,91.45,5.441833779,3.877435765,4.955246598,744.9514577,512.5198353,633.9351801,9.289460918,6.705307719,8.669539954,4.92721824,2.640622855,4.501636248,3444.007008,2082.205968,1655.627067,1655.433772,1024.369472,778.8268357
10.80819129,7.140941871,9.810003076,1414.478004,1028.144573,1048.925494,91.5,5.441767465,3.875737958,4.954619022,744.9342508,512.5206495,633.9806635,9.287148905,6.700469546,8.666362743,4.926335187,2.639556716,4.500221904,3445.257322,2082.265247,1656.021513,1655.996264,1024.396862,778.9365967
10.80797578,7.13690995,9.808682772,1414.497284,1028.014493,1048.817339,91.55,5.44170119,3.874041047,4.953991751,744.9162317,512.5207856,634.0253845,9.28483728,6.695634171,8.663186406,4.92545219,2.638491223,4.498807827,3446.502918,2082.322578,1656.414009,1656.556588,1024.423338,779.0453752
10.80776041,7.132880739,9.807363229,1414.514847,1027.883176,1048.70786,91.6,5.441634954,3.872345032,4.953364785,744.8974028,512.5202453,634.0693448,9.282526044,6.690801598,8.660010944,4.92456925,2.637426374,4.497394019,3447.743801,2082.377969,1656.804557,1657.114746,1024.448901,779.1531732
10.8075452,7.128854239,9.806044449,1414.530696,1027.750624,1048.597063,91.65,5.441568756,3.870649913,4.952738123,744.8777663,512.5190301,634.1125464,9.2802152,6.685971829,8.65683636,4.923686368,2.63636217,4.495980481,3448.979974,2082.431423,1657.193161,1657.670742,1024.473555,779.2599927
10.80733014,7.124830451,9.80472643,1414.544836,1027.616841,1048.48495,91.7,5.441502597,3.868955691,4.952111766,744.8573244,512.5171417,634.1549909,9.277904749,6.681144868,8.653662657,4.922803544,2.63529861,4.494567214,3450.211444,2082.482947,1657.579825,1658.224579,1024.497302,779.3658359
10.80711524,7.120809376,9.803409173,1414.557271,1027.481833,1048.371525,91.75,5.441436476,3.867262367,4.951485714,744.8360795,512.5145818,634.1966803,9.275594693,6.676320719,8.650489838,4.92192078,2.634235694,4.49315422,3451.438215,2082.532547,1657.964552,1658.776258,1024.520147,779.4707047
10.80690048,7.116791014,9.802092678,1414.568006,1027.345601,1048.256791,91.8,5.441370394,3.86556994,4.950859967,744.8140338,512.5113519,634.2376162,9.273285033,6.671499383,8.647317905,4.921038076,2.633173421,4.491741502,3452.660292,2082.580229,1658.347345,1659.325784,1024.54209,779.5746012
10.80668588,7.112775366,9.800776945,1414.577045,1027.20815,1048.140754,91.85,5.44130435,3.86387841,4.950234526,744.7911896,512.5074537,634.2778006,9.27097577,6.666680864,8.644146861,4.920155433,2.632111791,4.490329059,3453.877681,2082.625997,1658.728209,1659.873158,1024.563137,779.6775275
10.80647143,7.108762433,9.799461974,1414.584391,1027.069484,1048.023415,91.9,5.441238345,3.862187779,4.94960939,744.767549,512.5028888,634.3172351,9.268666908,6.661865165,8.64097671,4.919272852,2.631050804,4.488916894,3455.090385,2082.669859,1659.107147,1660.418384,1024.583288,779.7794855
10.80625713,7.104752216,9.798147765,1414.59005,1026.929606,1047.90478,91.95,5.441172378,3.860498046,4.948984559,744.7431144,512.4976589,634.3559217,9.266358446,6.65705229,8.637807452,4.918390334,2.629990459,4.487505008,3456.298411,2082.711818,1659.484162,1660.961466,1024.602547,779.8804774
10.80604298,7.100744716,9.796834318,1414.594026,1026.788521,1047.78485,92,5.44110645,3.858809212,4.948360034,744.717888,512.4917654,634.393862,9.264050387,6.652242241,8.634639092,4.91750788,2.628930756,4.486093403,3457.501763,2082.751882,1659.859259,1661.502404,1024.620917,779.980505
10.80582899,7.096739932,9.795521633,1414.596323,1026.646231,1047.663631,92.05,5.44104056,3.857121276,4.947735815,744.691872,512.4852102,634.431058,9.261742733,6.647435021,8.631471632,4.916625491,2.627871694,4.484682079,3458.700447,2082.790055,1660.232439,1662.041203,1024.6384,780.0795706
10.80561515,7.092737867,9.794209709,1414.596945,1026.50274,1047.541126,92.1,5.440974709,3.85543424,4.947111902,744.6650687,512.4779946,634.4675112,9.259435485,6.642630634,8.628305075,4.915743168,2.626813274,4.48327104,3459.894466,2082.826343,1660.603708,1662.577866,1024.655,780.177676
10.80540146,7.08873852,9.792898548,1414.595896,1026.358053,1047.417339,92.15,5.440908896,3.853748103,4.946488295,744.6374802,512.4701205,634.5032236,9.257128644,6.637829082,8.625139422,4.914860911,2.625755494,4.481860285,3461.083827,2082.860752,1660.973069,1663.112395,1024.670719,780.2748233
10.80518792,7.084741893,9.791588149,1414.593181,1026.212173,1047.292272,92.2,5.440843122,3.852062866,4.945864994,744.6091089,512.4615893,634.538197,9.254822212,6.633030368,8.621974677,4.913978721,2.624698354,4.480449817,3462.268534,2082.893288,1661.340524,1663.644793,1024.68556,780.3710146
10.80497454,7.080747985,9.790278512,1414.588804,1026.065103,1047.16593,92.25,5.440777387,3.850378529,4.945241999,744.5799568,512.4524027,634.5724329,9.252516191,6.628234495,8.618810843,4.9130966,2.623641854,4.479039636,3463.448592,2082.923955,1661.706078,1664.175063,1024.699526,780.4662517
10.80476131,7.076756799,9.788969637,1414.582769,1025.916847,1047.038316,92.3,5.440711689,3.848695093,4.944619311,744.5500263,512.4425622,634.6059334,9.250210582,6.623441466,8.615647921,4.912214548,2.622585994,4.477629745,3464.624007,2082.952759,1662.069735,1664.703207,1024.71262,780.5605369
10.80454823,7.072768333,9.787661523,1414.575081,1025.767409,1046.909435,92.35,5.440646031,3.847012556,4.943996929,744.5193194,512.4320696,634.6387,9.247905387,6.618651285,8.612485915,4.911332566,2.621530773,4.476220145,3465.794782,2082.979707,1662.431497,1665.22923,1024.724844,780.6538719
10.8043353,7.06878259,9.786354172,1414.565743,1025.616793,1046.779289,92.4,5.440580411,3.845330921,4.943374854,744.4878385,512.4209263,634.6707347,9.245600607,6.613863953,8.609324827,4.910450655,2.62047619,4.474810837,3466.960924,2083.004803,1662.791368,1665.753133,1024.7362,780.746259
10.80412252,7.064799569,9.785047583,1414.554759,1025.465001,1046.647882,92.45,5.44051483,3.843650186,4.942753086,744.4555857,512.4091339,634.702039,9.243296245,6.609079474,8.60616466,4.909568816,2.619422246,4.473401823,3468.122436,2083.028053,1663.149351,1666.274919,1024.746693,780.8376999
10.8039099,7.060819271,9.783741756,1414.542135,1025.312039,1046.515218,92.5,5.440449287,3.841970353,4.942131624,744.4225632,512.3966941,634.7326149,9.240992301,6.60429785,8.603005416,4.908687049,2.618368939,4.471993104,3469.279325,2083.049462,1663.505451,1666.794591,1024.756324,780.9281969
10.80369743,7.056841698,9.782436691,1414.527874,1025.157908,1046.3813,92.55,5.440383782,3.840291421,4.94151047,744.3887732,512.3836084,634.762464,9.238688776,6.599519085,8.599847098,4.907805356,2.61731627,4.470584681,3470.431595,2083.069036,1663.859671,1667.312153,1024.765097,781.0177518
10.80348511,7.052866848,9.781132387,1414.51198,1025.002614,1046.246132,92.6,5.440318317,3.838613391,4.940889622,744.3542178,512.3698784,634.7915881,9.236385674,6.594743181,8.596689708,4.906923737,2.616264238,4.469176557,3471.579251,2083.08678,1664.212013,1667.827607,1024.773014,781.1063667
10.80327294,7.048894724,9.779828846,1414.494458,1024.84616,1046.109717,92.65,5.440252889,3.836936263,4.940269082,744.3188993,512.3555057,634.8199889,9.234082994,6.589970142,8.59353325,4.906042193,2.615212843,4.467768731,3472.722298,2083.1027,1664.562483,1668.340955,1024.780077,781.1940434
10.80306093,7.044925325,9.778526066,1414.475311,1024.688548,1045.97206,92.7,5.440187501,3.835260037,4.93964885,744.2828198,512.3404918,634.8476682,9.23178074,6.585199969,8.590377724,4.905160725,2.614162085,4.466361207,3473.860741,2083.116801,1664.911082,1668.852201,1024.78629,781.2807842
10.80284907,7.040958653,9.777224049,1414.454544,1024.529784,1045.833163,92.75,5.44012215,3.833584714,4.939028924,744.2459814,512.3248384,634.8746278,9.229478911,6.580432666,8.587223135,4.904279334,2.613111962,4.464953985,3474.994585,2083.129089,1665.257814,1669.361348,1024.791655,781.3665908
10.80263736,7.036994707,9.775922793,1414.432161,1024.369869,1045.69303,92.8,5.440056839,3.831910294,4.938409306,744.2083863,512.308547,634.9008692,9.22717751,6.575668235,8.584069483,4.903398021,2.612062475,4.463547066,3476.123835,2083.139568,1665.602684,1669.868398,1024.796175,781.4514653
10.8024258,7.033033488,9.774622299,1414.408166,1024.208809,1045.551665,92.85,5.439991566,3.830236776,4.937789996,744.1700367,512.2916192,634.9263944,9.224876538,6.570906679,8.580916773,4.902516786,2.611013622,4.462140453,3477.248496,2083.148245,1665.945694,1670.373355,1024.799852,781.5354097
10.80221439,7.029074997,9.773322566,1414.382563,1024.046606,1045.409071,92.9,5.439926331,3.828564161,4.937170994,744.1309348,512.2740565,634.951205,9.222575997,6.566148001,8.577765006,4.901635631,2.609965405,4.460734145,3478.368574,2083.155124,1666.286848,1670.87622,1024.80269,781.6184259
10.80200314,7.025119234,9.772023596,1414.355356,1023.883264,1045.265251,92.95,5.439861135,3.82689245,4.936552299,744.0910825,512.2558605,634.9753027,9.220275888,6.561392204,8.574614185,4.900754556,2.608917822,4.459328146,3479.484072,2083.160212,1666.62615,1671.376997,1024.804691,781.700516
10.80179204,7.021166199,9.770725387,1414.32655,1023.718787,1045.12021,93,5.439795978,3.825221643,4.935933912,744.0504822,512.2370328,634.9986893,9.217976213,6.556639289,8.571464312,4.899873561,2.607870873,4.457922456,3480.594996,2083.163512,1666.963602,1671.875689,1024.805857,781.7816818
10.80158109,7.017215894,9.769427939,1414.296148,1023.553179,1044.973951,93.05,5.439730859,3.823551739,4.935315833,744.0091359,512.217575,635.0213665,9.215676972,6.551889261,8.56831539,4.898992649,2.606824557,4.456517076,3481.70135,2083.165031,1667.299208,1672.372299,1024.806192,781.8619254
10.80137029,7.013268319,9.768131253,1414.264155,1023.386442,1044.826477,93.1,5.439665778,3.821882739,4.934698063,743.9670457,512.1974885,635.0433359,9.213378169,6.547142121,8.565167421,4.898111819,2.605778875,4.455112008,3482.803141,2083.164775,1667.632972,1672.866829,1024.805697,781.9412487
10.80115964,7.009323474,9.766835328,1414.230575,1023.21858,1044.677792,93.15,5.439600736,3.820214643,4.9340806,743.9242139,512.1767749,635.0645994,9.211079803,6.542397873,8.562020408,4.897231073,2.604733826,4.453707254,3483.900373,2083.162747,1667.964897,1673.359282,1024.804376,782.0196537
10.80094915,7.005381359,9.765540165,1414.195411,1023.049597,1044.527899,93.2,5.439535733,3.818547452,4.933463446,743.8806424,512.1554359,635.0851586,9.208781877,6.537656518,8.558874352,4.896350411,2.603689409,4.452302814,3484.99305,2083.158953,1668.294986,1673.849662,1024.802231,782.0971423
10.80073881,7.001441975,9.764245763,1414.158669,1022.879496,1044.376801,93.25,5.439470768,3.816881165,4.932846601,743.8363334,512.1334728,635.1050152,9.206484392,6.532918059,8.555729257,4.895469835,2.602645624,4.45089869,3486.081178,2083.1534,1668.623243,1674.33797,1024.799265,782.1737165
10.80052862,6.997505323,9.762952123,1414.120351,1022.708281,1044.224503,93.3,5.439405841,3.815215783,4.932230063,743.791289,512.1108874,635.1241709,9.20418735,6.5281825,8.552585125,4.894589344,2.60160247,4.449494883,3487.164763,2083.146091,1668.949672,1674.82421,1024.795481,782.2493782
10.80031858,6.993571402,9.761659243,1414.080462,1022.535956,1044.071008,93.35,5.439340954,3.813551306,4.931613835,743.7455113,512.087681,635.1426275,9.201890751,6.523449842,8.549441958,4.89370894,2.600559948,4.448091396,3488.243807,2083.137033,1669.274275,1675.308385,1024.79088,782.3241294
10.80010869,6.989640214,9.760367125,1414.039006,1022.362523,1043.916319,93.4,5.439276104,3.811887734,4.930997914,743.6990025,512.0638553,635.1603866,9.199594598,6.518720088,8.546299759,4.892828623,2.599518056,4.446688228,3489.318318,2083.126229,1669.597056,1675.790497,1024.785467,782.3979721
10.79989896,6.985711758,9.759075768,1413.995987,1022.187986,1043.760439,93.45,5.439211293,3.810225068,4.930382303,743.6517645,512.0394119,635.1774499,9.197298892,6.51399324,8.543158529,4.891948395,2.598476795,4.445285382,3490.388299,2083.113687,1669.918019,1676.270549,1024.779242,782.4709081
10.79968937,6.981786035,9.757785171,1413.951409,1022.01235,1043.603372,93.5,5.439146521,3.808563307,4.929767001,743.6037995,512.0143521,635.1938191,9.195003634,6.509269302,8.540018272,4.891068256,2.597436164,4.443882858,3491.453756,2083.09941,1670.237166,1676.748544,1024.77221,782.5429395
10.79947994,6.977863045,9.756495336,1413.905276,1021.835616,1043.445122,93.55,5.439081787,3.806902451,4.929152007,743.5551096,511.9886776,635.209496,9.192708826,6.504548275,8.536878989,4.890188207,2.596396163,4.442480658,3492.514694,2083.083404,1670.554502,1677.224485,1024.764372,782.6140681
10.79927066,6.97394279,9.755206261,1413.857592,1021.65779,1043.285692,93.6,5.439017092,3.805242502,4.928537322,743.5056969,511.96239,635.224482,9.190414468,6.499830162,8.533740683,4.889308249,2.595356791,4.441078784,3493.571117,2083.065674,1670.870029,1677.698375,1024.75573,782.6842959
10.79906154,6.970025268,9.753917947,1413.808361,1021.478873,1043.125085,93.65,5.438952435,3.803583458,4.927922946,743.4555633,511.9354906,635.2387791,9.188120564,6.495114966,8.530603357,4.888428382,2.594318048,4.439677237,3494.623031,2083.046225,1671.183751,1678.170217,1024.746289,782.7536248
10.79885256,6.96611048,9.752630394,1413.757588,1021.29887,1042.963305,93.7,5.438887817,3.801925321,4.92730888,743.4047111,511.9079811,635.2523888,9.185827113,6.490402689,8.527467012,4.887548608,2.593279933,4.438276017,3495.67044,2083.025063,1671.495672,1678.640012,1024.73605,782.8220567
10.79864374,6.962198428,9.751343601,1413.705275,1021.117785,1042.800355,93.75,5.438823237,3.80026809,4.926695122,743.3531422,511.8798629,635.2653127,9.183534117,6.485693333,8.524331651,4.886668927,2.592242446,4.436875127,3496.71335,2083.002192,1671.805794,1679.107765,1024.725015,782.8895937
10.79843506,6.95828911,9.750057568,1413.651428,1020.93562,1042.636239,93.8,5.438758696,3.798611766,4.926081674,743.3008587,511.8511376,635.2775527,9.181241579,6.480986902,8.521197276,4.885789339,2.591205587,4.435474568,3497.751765,2082.977618,1672.114121,1679.573478,1024.713188,782.9562375
10.79822654,6.954382527,9.748772296,1413.596049,1020.752378,1042.470959,93.85,5.438694193,3.796956348,4.925468535,743.2478627,511.8218067,635.2891103,9.178949498,6.476283396,8.518063889,4.884909847,2.590169355,4.434074341,3498.785691,2082.951345,1672.420656,1680.037154,1024.70057,783.0219901
10.79801817,6.95047868,9.747487784,1413.539144,1020.568064,1042.30452,93.9,5.438629728,3.795301837,4.924855706,743.1941562,511.7918718,635.2999872,9.176657877,6.471582819,8.514931493,4.884030449,2.58913375,4.432674446,3499.815132,2082.923379,1672.725404,1680.498795,1024.687165,783.0868535
10.79780996,6.946577569,9.746204032,1413.480715,1020.382681,1042.136925,93.95,5.438565302,3.793648233,4.924243186,743.1397412,511.7613342,635.3101851,9.174366717,6.466885173,8.51180009,4.883151149,2.588098772,4.431274887,3500.840094,2082.893725,1673.028366,1680.958404,1024.672975,783.1508295
10.79760189,6.942679194,9.74492104,1413.420767,1020.196232,1041.968177,94,5.438500915,3.791995536,4.923630975,743.0846198,511.7301956,635.3197056,9.172076019,6.46219046,8.508669683,4.882271945,2.58706442,4.429875663,3501.860581,2082.862388,1673.329547,1681.415985,1024.658002,783.2139201
10.79739398,6.938783555,9.743638808,1413.359305,1020.008721,1041.79828,94.05,5.438436566,3.790343747,4.923019074,743.0287941,511.6984574,635.3285504,9.169785785,6.457498683,8.505540273,4.881392839,2.586030693,4.428476776,3502.876598,2082.829372,1673.628949,1681.87154,1024.64225,783.2761271
10.79718621,6.934890653,9.742357335,1413.296331,1019.82015,1041.627236,94.1,5.438372255,3.788692865,4.922407483,742.972266,511.6661212,635.3367212,9.167496016,6.452809844,8.502411862,4.880513831,2.584997592,4.427078228,3503.88815,2082.794683,1673.926576,1682.325071,1024.625719,783.3374525
10.7969786,6.931000488,9.741076622,1413.231849,1019.630524,1041.45505,94.15,5.438307983,3.78704289,4.921796201,742.9150375,511.6331884,635.3442195,9.165206713,6.448123945,8.499284454,4.879634923,2.583965115,4.425680019,3504.895243,2082.758327,1674.222432,1682.776582,1024.608414,783.3978982
10.79677114,6.927113059,9.739796669,1413.165865,1019.439846,1041.281724,94.2,5.43824375,3.785393823,4.92118523,742.8571108,511.5996606,635.351047,9.162917878,6.443440989,8.49615805,4.878756115,2.582933263,4.424282152,3505.897881,2082.720307,1674.516519,1683.226075,1024.590336,783.4574661
10.79656383,6.923228368,9.738517475,1413.098381,1019.248119,1041.107262,94.25,5.438179554,3.783745664,4.920574568,742.7984878,511.5655391,635.3572054,9.160629512,6.438760978,8.493032652,4.877877408,2.581902036,4.422884626,3506.896069,2082.680629,1674.808842,1683.673554,1024.571488,783.516158
10.79635668,6.919346414,9.73723904,1413.029401,1019.055346,1040.931668,94.3,5.438115398,3.782098412,4.919964215,742.7391705,511.5308256,635.3626964,9.158341617,6.434083914,8.489908262,4.876998802,2.580871432,4.421487444,3507.889813,2082.639297,1675.099402,1684.11902,1024.551872,783.5739758
10.79614967,6.915467198,9.735961364,1412.95893,1018.861531,1040.754944,94.35,5.438051279,3.780452069,4.919354173,742.679161,511.4955215,635.3675214,9.156054194,6.429409799,8.486784883,4.876120299,2.579841451,4.420090607,3508.879116,2082.596318,1675.388204,1684.562478,1024.531492,783.6309216
10.79594282,6.91159072,9.734684448,1412.88697,1018.666677,1040.577094,94.4,5.437987199,3.778806634,4.918744441,742.6184611,511.4596284,635.3716823,9.153767243,6.424738635,8.483662518,4.875241899,2.578812093,4.418694116,3509.863985,2082.551695,1675.675251,1685.003929,1024.510348,783.686997
10.79573611,6.907716979,9.73340829,1412.813527,1018.470788,1040.398121,94.45,5.437923158,3.777162107,4.918135019,742.557073,511.4231476,635.3751805,9.151480767,6.420070426,8.480541167,4.874363603,2.577783358,4.417297972,3510.844423,2082.505434,1675.960546,1685.443376,1024.488445,783.7422041
10.79552956,6.903845977,9.73213289,1412.738604,1018.273867,1040.218029,94.5,5.437859155,3.775518489,4.917525907,742.4949987,511.3860806,635.3780178,9.149194767,6.415405172,8.477420833,4.873485411,2.576755245,4.415902176,3511.820436,2082.457539,1676.244093,1685.880822,1024.465783,783.7965447
10.79532316,6.899977713,9.73085825,1412.662205,1018.075916,1040.036821,94.55,5.43779519,3.773875779,4.916917104,742.43224,511.3484291,635.3801957,9.146909244,6.410742877,8.474301519,4.872607325,2.575727754,4.414506731,3512.79203,2082.408015,1676.525894,1686.31627,1024.442367,783.8500207
10.79511691,6.896112187,9.729584367,1412.584334,1017.87694,1039.8545,94.6,5.437731264,3.772233978,4.916308613,742.368799,511.3101943,635.3817159,9.1446242,6.406083541,8.471183227,4.871729345,2.574700884,4.413111636,3513.759208,2082.356868,1676.805953,1686.749723,1024.418197,783.9026339
10.79491081,6.8922494,9.728311243,1412.504994,1017.676942,1039.67107,94.65,5.437667376,3.770593086,4.915700431,742.3046776,511.2713779,635.38258,9.142339635,6.401427168,8.468065958,4.870851472,2.573674635,4.411716893,3514.721976,2082.304102,1677.084273,1687.181184,1024.393277,783.9543863
